,Seed,Samples,Score,PRECISION,RECALL,V PRECISION,V RECALL,DAG PRECISION,DAG RECALL
258,8,700,L2-DN,0.5555555555555556,0.4166666666666667,0.0,0.0,0.3333333333333333,0.25
259,8,700,L2,1.0,0.16666666666666666,0.0,0.0,0.0,0.0
260,8,700,BIC,0.0,0.0,0.0,0.0,0.0,0.0
261,8,800,L2-DN,0.7777777777777778,0.5833333333333334,0.0,0.0,0.3333333333333333,0.25
262,8,800,L2,1.0,0.3333333333333333,0.0,0.0,0.5,0.16666666666666666
263,8,800,BIC,0.0,0.0,0.0,0.0,0.0,0.0
264,8,900,L2-DN,0.6,0.5,0.0,0.0,0.2,0.16666666666666666
265,8,900,L2,1.0,0.4166666666666667,0.0,0.0,0.4,0.16666666666666666
266,8,900,BIC,1.0,0.16666666666666666,0.0,0.0,0.0,0.0
267,8,1000,L2-DN,0.6,0.5,1.0,0.2,0.3,0.25
268,8,1000,L2,0.8333333333333334,0.4166666666666667,0.0,0.0,0.3333333333333333,0.16666666666666666
269,8,1000,BIC,1.0,0.3333333333333333,0.0,0.0,0.25,0.08333333333333333
270,9,100,L2-DN,0.0,0.0,0.0,0.0,0.0,0.0
271,9,100,L2,0.0,0.0,0.0,0.0,0.0,0.0
272,9,100,BIC,0.0,0.0,0.0,0.0,0.0,0.0
273,9,200,L2-DN,0.0,0.0,0.0,0.0,0.0,0.0
274,9,200,L2,0.0,0.0,0.0,0.0,0.0,0.0
275,9,200,BIC,0.0,0.0,0.0,0.0,0.0,0.0
276,9,300,L2-DN,1.0,0.18181818181818182,0.0,0.0,1.0,0.18181818181818182
277,9,300,L2,0.0,0.0,0.0,0.0,0.0,0.0
278,9,300,BIC,0.0,0.0,0.0,0.0,0.0,0.0
279,9,400,L2-DN,0.8333333333333334,0.45454545454545453,0.0,0.0,0.8333333333333334,0.45454545454545453
280,9,400,L2,0.0,0.0,0.0,0.0,0.0,0.0
281,9,400,BIC,0.0,0.0,0.0,0.0,0.0,0.0
282,9,500,L2-DN,0.7777777777777778,0.6363636363636364,0.0,0.0,0.7777777777777778,0.6363636363636364
283,9,500,L2,0.0,0.0,0.0,0.0,0.0,0.0
284,9,500,BIC,0.0,0.0,0.0,0.0,0.0,0.0
285,9,600,L2-DN,0.8888888888888888,0.7272727272727273,0.0,0.0,0.4444444444444444,0.36363636363636365
286,9,600,L2,1.0,0.09090909090909091,0.0,0.0,1.0,0.09090909090909091
287,9,600,BIC,0.0,0.0,0.0,0.0,0.0,0.0
288,9,700,L2-DN,0.6666666666666666,0.5454545454545454,0.0,0.0,0.3333333333333333,0.2727272727272727
289,9,700,L2,1.0,0.36363636363636365,0.0,0.0,0.75,0.2727272727272727
