,Seed,Samples,Score,PRECISION,RECALL,V PRECISION,V RECALL,DAG PRECISION,DAG RECALL,HAMMING,SCALED HAMMING,SHD,SCALED SHD
126,6,3200,BIC,0.875,0.84,0.09090909090909091,0.4,0.5277777777777778,0.76,7,0.28,21,0.84
127,6,3200,qNML,0.9166666666666666,0.88,0.1,0.6,0.6111111111111112,0.88,5,0.2,17,0.68
128,6,6400,BDeu,1.0,1.0,0.14285714285714285,1.0,0.6756756756756757,1.0,0,0.0,12,0.48
129,6,6400,WMSE,1.0,0.8,0.0,0.0,0.5454545454545454,0.72,5,0.2,20,0.8
130,6,6400,BIC,0.92,0.92,0.10344827586206896,0.6,0.6052631578947368,0.92,4,0.16,17,0.68
131,6,6400,qNML,0.9230769230769231,0.96,0.14285714285714285,0.8,0.6486486486486487,0.96,3,0.12,14,0.56
132,6,12800,BDeu,1.0,1.0,0.14285714285714285,1.0,0.6756756756756757,1.0,0,0.0,12,0.48
133,6,12800,WMSE,0.9130434782608695,0.84,0.02857142857142857,0.2,0.5263157894736842,0.8,6,0.24,22,0.88
134,6,12800,BIC,0.8888888888888888,0.96,0.13333333333333333,0.8,0.631578947368421,0.96,4,0.16,15,0.6
135,6,12800,qNML,0.8888888888888888,0.96,0.13333333333333333,0.8,0.631578947368421,0.96,4,0.16,15,0.6
136,6,25600,BDeu,1.0,1.0,0.14285714285714285,1.0,0.6756756756756757,1.0,0,0.0,12,0.48
137,6,25600,WMSE,0.9545454545454546,0.84,0.0,0.0,0.5428571428571428,0.76,5,0.2,20,0.8
138,6,25600,BIC,0.8888888888888888,0.96,0.13333333333333333,0.8,0.631578947368421,0.96,4,0.16,15,0.6
139,6,25600,qNML,0.8888888888888888,0.96,0.13333333333333333,0.8,0.631578947368421,0.96,4,0.16,15,0.6
140,7,1600,BDeu,1.0,0.88,0.07894736842105263,0.6,0.6111111111111112,0.88,3,0.12,17,0.68
141,7,1600,WMSE,0.9444444444444444,0.68,0.08695652173913043,0.4,0.4722222222222222,0.68,9,0.36,26,1.04
142,7,1600,BIC,0.8,0.64,0.15384615384615385,0.4,0.5333333333333333,0.64,13,0.52,22,0.88
143,7,1600,qNML,0.68,0.68,0.11764705882352941,0.4,0.5,0.68,16,0.64,25,1.0
144,7,3200,BDeu,1.0,1.0,0.14285714285714285,1.0,0.6756756756756757,1.0,0,0.0,12,0.48
145,7,3200,WMSE,1.0,0.72,0.07407407407407407,0.4,0.5,0.72,7,0.28,25,1.0
146,7,3200,BIC,0.84,0.84,0.1875,0.6,0.6176470588235294,0.84,8,0.32,17,0.68
147,7,3200,qNML,0.8461538461538461,0.88,0.3,0.6,0.5882352941176471,0.8,7,0.28,14,0.56
148,7,6400,BDeu,1.0,1.0,0.14285714285714285,1.0,0.6756756756756757,1.0,0,0.0,12,0.48
149,7,6400,WMSE,0.95,0.76,0.0,0.0,0.5454545454545454,0.72,7,0.28,21,0.84
150,7,6400,BIC,0.9230769230769231,0.96,0.14285714285714285,0.8,0.6486486486486487,0.96,3,0.12,14,0.56
151,7,6400,qNML,0.9230769230769231,0.96,0.14285714285714285,0.8,0.6486486486486487,0.96,3,0.12,14,0.56
152,7,12800,BDeu,1.0,1.0,0.14285714285714285,1.0,0.6756756756756757,1.0,0,0.0,12,0.48
153,7,12800,WMSE,1.0,0.84,0.029411764705882353,0.2,0.5405405405405406,0.8,4,0.16,21,0.84
154,7,12800,BIC,0.8888888888888888,0.96,0.13333333333333333,0.8,0.631578947368421,0.96,4,0.16,15,0.6
155,7,12800,qNML,0.8888888888888888,0.96,0.13333333333333333,0.8,0.631578947368421,0.96,4,0.16,15,0.6
156,7,25600,BDeu,1.0,1.0,0.14285714285714285,1.0,0.6756756756756757,1.0,0,0.0,12,0.48
157,7,25600,WMSE,0.9545454545454546,0.84,0.0,0.0,0.5428571428571428,0.76,5,0.2,20,0.8
